Source IS,Target IS,Tenders Citing Source,Tenders Citing Target,Co-citation Count,Confidence,Lift,Evidence Statement
IS 12063,IS 7098,10,54,6,0.6,13.467,Cited alongside IS 12063 in 6 of 10 comparable tenders
IS 12063,IS 8130,10,56,6,0.6,12.986,Cited alongside IS 12063 in 6 of 10 comparable tenders
IS 12063,IS 8623,10,30,6,0.6,24.24,Cited alongside IS 12063 in 6 of 10 comparable tenders
IS 266,IS 1069,10,7,6,0.6,103.886,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 1146,10,6,6,0.6,121.2,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 1248,10,19,6,0.6,38.274,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 2026,10,26,6,0.6,27.969,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 2062,10,159,6,0.6,4.574,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 2099,10,20,6,0.6,36.36,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 2147,10,22,6,0.6,33.055,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 3156,10,18,6,0.6,40.4,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 3231,10,16,6,0.6,45.45,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 325,10,37,6,0.6,19.654,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 335,10,27,6,0.6,26.933,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 3842,10,7,6,0.6,103.886,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 4540,10,6,6,0.6,121.2,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 6071,10,6,6,0.6,121.2,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 266,IS 8623,10,30,6,0.6,24.24,Cited alongside IS 266 in 6 of 10 comparable tenders
IS 2713,IS 10418,10,27,6,0.6,26.933,Cited alongside IS 2713 in 6 of 10 comparable tenders
IS 2713,IS 1248,10,19,6,0.6,38.274,Cited alongside IS 2713 in 6 of 10 comparable tenders
IS 2713,IS 2147,10,22,6,0.6,33.055,Cited alongside IS 2713 in 6 of 10 comparable tenders
IS 2713,IS 8130,10,56,6,0.6,12.986,Cited alongside IS 2713 in 6 of 10 comparable tenders
IS 2713,IS 9537,10,37,6,0.6,19.654,Cited alongside IS 2713 in 6 of 10 comparable tenders
IS 3202,IS 10418,10,27,6,0.6,26.933,Cited alongside IS 3202 in 6 of 10 comparable tenders
IS 3202,IS 325,10,37,6,0.6,19.654,Cited alongside IS 3202 in 6 of 10 comparable tenders
IS 6875,IS 12063,10,10,6,0.6,72.72,Cited alongside IS 6875 in 6 of 10 comparable tenders
IS 6875,IS 4064,10,9,6,0.6,80.8,Cited alongside IS 6875 in 6 of 10 comparable tenders
IS 10028,IS 3347,10,9,6,0.6,80.8,Cited alongside IS 10028 in 6 of 10 comparable tenders
IS 2016,IS 3063,10,8,6,0.6,90.9,Cited alongside IS 2016 in 6 of 10 comparable tenders
IS 9537,IS 651,37,24,22,0.595,30.027,Cited alongside IS 9537 in 22 of 37 comparable tenders
IS 9537,IS 774,37,24,22,0.595,30.027,Cited alongside IS 9537 in 22 of 37 comparable tenders
IS 9537,IS 8034,37,27,22,0.595,26.691,Cited alongside IS 9537 in 22 of 37 comparable tenders
IS 9537,IS 3564,37,24,22,0.595,30.027,Cited alongside IS 9537 in 22 of 37 comparable tenders
IS 9537,IS 303,37,33,22,0.595,21.838,Cited alongside IS 9537 in 22 of 37 comparable tenders
IS 10418,IS 1554,27,48,16,0.593,14.963,Cited alongside IS 10418 in 16 of 27 comparable tenders
IS 10418,IS 3961,27,22,16,0.593,32.646,Cited alongside IS 10418 in 16 of 27 comparable tenders
IS 8034,IS 6533 (Pt (i),27,16,16,0.593,44.889,Cited alongside IS 8034 in 16 of 27 comparable tenders
IS 3961,IS 1255,22,18,13,0.591,39.788,Cited alongside IS 3961 in 13 of 22 comparable tenders
IS 2633,IS 2062,22,159,13,0.591,4.504,Cited alongside IS 2633 in 13 of 22 comparable tenders
IS 2633,IS 3043,22,54,13,0.591,13.263,Cited alongside IS 2633 in 13 of 22 comparable tenders
IS 2633,IS 4759,22,22,13,0.591,32.554,Cited alongside IS 2633 in 13 of 22 comparable tenders
IS 2633,IS 5082,22,25,13,0.591,28.647,Cited alongside IS 2633 in 13 of 22 comparable tenders
IS 4759,IS 2633,22,22,13,0.591,32.554,Cited alongside IS 4759 in 13 of 22 comparable tenders
IS 4759,IS 3043,22,54,13,0.591,13.263,Cited alongside IS 4759 in 13 of 22 comparable tenders
IS 4759,IS 694,22,120,13,0.591,5.968,Cited alongside IS 4759 in 13 of 22 comparable tenders
IS 7231,IS 1786,22,34,13,0.591,21.064,Cited alongside IS 7231 in 13 of 22 comparable tenders
IS 13364,IS 4923,22,33,13,0.591,21.702,Cited alongside IS 13364 in 13 of 22 comparable tenders
IS 13983,IS 4923,22,33,13,0.591,21.702,Cited alongside IS 13983 in 13 of 22 comparable tenders
IS 7231,IS 4923,22,33,13,0.591,21.702,Cited alongside IS 7231 in 13 of 22 comparable tenders
IS 9001,IS 4923,22,33,13,0.591,21.702,Cited alongside IS 9001 in 13 of 22 comparable tenders
IS 13592,IS 9537,39,37,23,0.59,19.318,Cited alongside IS 13592 in 23 of 39 comparable tenders
IS 1786,IS 8112,34,33,20,0.588,21.604,Cited alongside IS 1786 in 20 of 34 comparable tenders
IS 778,IS 2062,17,159,10,0.588,4.484,Cited alongside IS 778 in 10 of 17 comparable tenders
IS 2705,IS 13947,29,37,17,0.586,19.202,Cited alongside IS 2705 in 17 of 29 comparable tenders
IS 2705,IS 2099,29,20,17,0.586,35.524,Cited alongside IS 2705 in 17 of 29 comparable tenders
IS 1554,IS 8130,48,56,28,0.583,12.625,Cited alongside IS 1554 in 28 of 48 comparable tenders
IS 1554,IS 694,48,120,28,0.583,5.892,Cited alongside IS 1554 in 28 of 48 comparable tenders
IS 10810,IS 694,24,120,14,0.583,5.892,Cited alongside IS 10810 in 14 of 24 comparable tenders
IS 651,IS 4923,24,33,14,0.583,21.424,Cited alongside IS 651 in 14 of 24 comparable tenders
IS 774,IS 4923,24,33,14,0.583,21.424,Cited alongside IS 774 in 14 of 24 comparable tenders
IS 3564,IS 1786,24,34,14,0.583,20.794,Cited alongside IS 3564 in 14 of 24 comparable tenders
IS 3564,IS 4923,24,33,14,0.583,21.424,Cited alongside IS 3564 in 14 of 24 comparable tenders
IS 13095,IS 2062,12,159,7,0.583,4.447,Cited alongside IS 13095 in 7 of 12 comparable tenders
IS 13095,IS 210,12,31,7,0.583,22.806,Cited alongside IS 13095 in 7 of 12 comparable tenders
IS 13095,IS 694,12,120,7,0.583,5.892,Cited alongside IS 13095 in 7 of 12 comparable tenders
IS 13095,IS 778,12,17,7,0.583,41.588,Cited alongside IS 13095 in 7 of 12 comparable tenders
IS 16104,IS 16107,12,19,7,0.583,37.211,Cited alongside IS 16104 in 7 of 12 comparable tenders
IS 4722,IS 2026,12,26,7,0.583,27.192,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 2062,12,159,7,0.583,4.447,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 2099,12,20,7,0.583,35.35,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 3043,12,54,7,0.583,13.093,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 3589,12,29,7,0.583,24.379,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 5831,12,51,7,0.583,13.863,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 7098,12,54,7,0.583,13.093,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 4722,IS 8130,12,56,7,0.583,12.625,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 780,IS 11149,12,9,7,0.583,78.556,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 1248,12,19,7,0.583,37.211,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 1786,12,34,7,0.583,20.794,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 2099,12,20,7,0.583,35.35,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 2379,12,8,7,0.583,88.375,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 4038,12,9,7,0.583,78.556,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 4985,12,23,7,0.583,30.739,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 554,12,20,7,0.583,35.35,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 638,12,7,7,0.583,101.0,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 7098,12,54,7,0.583,13.093,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 780,IS 8130,12,56,7,0.583,12.625,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 1180,IS 2062,12,159,7,0.583,4.447,Cited alongside IS 1180 in 7 of 12 comparable tenders
IS 1180,IS 3043,12,54,7,0.583,13.093,Cited alongside IS 1180 in 7 of 12 comparable tenders
IS 1180,IS 335,12,27,7,0.583,26.185,Cited alongside IS 1180 in 7 of 12 comparable tenders
IS 1180,IS 7098,12,54,7,0.583,13.093,Cited alongside IS 1180 in 7 of 12 comparable tenders
IS 398,IS 1255,12,18,7,0.583,39.278,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 2026,12,26,7,0.583,27.192,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 2099,12,20,7,0.583,35.35,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 3156,12,18,7,0.583,39.278,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 3231,12,16,7,0.583,44.187,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 2121,12,9,7,0.583,78.556,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 4826,12,13,7,0.583,54.385,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 5561,12,14,7,0.583,50.5,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 398,IS 8130,12,56,7,0.583,12.625,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 2470,IS 3564,12,24,7,0.583,29.458,Cited alongside IS 2470 in 7 of 12 comparable tenders
IS 780,IS 8623,12,30,7,0.583,23.567,Cited alongside IS 780 in 7 of 12 comparable tenders
IS 3637,IS 2062,12,159,7,0.583,4.447,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 2121,12,9,7,0.583,78.556,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 2633,12,22,7,0.583,32.136,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 3156,12,18,7,0.583,39.278,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 3961,12,22,7,0.583,32.136,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 5831,12,51,7,0.583,13.863,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 7098,12,54,7,0.583,13.093,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 8623,12,30,7,0.583,23.567,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 398,IS 2147,12,22,7,0.583,32.136,Cited alongside IS 398 in 7 of 12 comparable tenders
IS 2470,IS 1231,12,33,7,0.583,21.424,Cited alongside IS 2470 in 7 of 12 comparable tenders
IS 2470,IS 875,12,48,7,0.583,14.729,Cited alongside IS 2470 in 7 of 12 comparable tenders
IS 3637,IS 13947,12,37,7,0.583,19.108,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 325,12,37,7,0.583,19.108,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 3637,IS 617,12,16,7,0.583,44.187,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 4722,IS 2147,12,22,7,0.583,32.136,Cited alongside IS 4722 in 7 of 12 comparable tenders
IS 1180,IS 3347,12,9,7,0.583,78.556,Cited alongside IS 1180 in 7 of 12 comparable tenders
IS 1180,IS 3639,12,14,7,0.583,50.5,Cited alongside IS 1180 in 7 of 12 comparable tenders
IS 3637,IS 1866,12,9,7,0.583,78.556,Cited alongside IS 3637 in 7 of 12 comparable tenders
IS 1248,IS 1554,19,48,11,0.579,14.618,Cited alongside IS 1248 in 11 of 19 comparable tenders
IS 1248,IS 2099,19,20,11,0.579,35.084,Cited alongside IS 1248 in 11 of 19 comparable tenders
IS 1248,IS 7098,19,54,11,0.579,12.994,Cited alongside IS 1248 in 11 of 19 comparable tenders
IS 16107,IS 16108,19,14,11,0.579,50.12,Cited alongside IS 16107 in 11 of 19 comparable tenders
IS 1248,IS 375,19,13,11,0.579,53.976,Cited alongside IS 1248 in 11 of 19 comparable tenders
IS 1248,IS 3961,19,22,11,0.579,31.895,Cited alongside IS 1248 in 11 of 19 comparable tenders
IS 1248,IS 2147,19,22,11,0.579,31.895,Cited alongside IS 1248 in 11 of 19 comparable tenders
IS 1235,IS 4923,19,33,11,0.579,21.263,Cited alongside IS 1235 in 11 of 19 comparable tenders
IS 2209,IS 4923,19,33,11,0.579,21.263,Cited alongside IS 2209 in 11 of 19 comparable tenders
IS 2629,IS 2633,33,22,19,0.576,31.719,Cited alongside IS 2629 in 19 of 33 comparable tenders
IS 4923,IS 277,33,54,19,0.576,12.923,Cited alongside IS 4923 in 19 of 33 comparable tenders
IS 4923,IS 694,33,120,19,0.576,5.815,Cited alongside IS 4923 in 19 of 33 comparable tenders
IS 1231,IS 1000,33,21,19,0.576,33.229,Cited alongside IS 1231 in 19 of 33 comparable tenders
IS 1231,IS 1235,33,19,19,0.576,36.727,Cited alongside IS 1231 in 19 of 33 comparable tenders
IS 1231,IS 14443,33,23,19,0.576,30.34,Cited alongside IS 1231 in 19 of 33 comparable tenders
IS 1231,IS 2209,33,19,19,0.576,36.727,Cited alongside IS 1231 in 19 of 33 comparable tenders
IS 14246,IS 1000,33,21,19,0.576,33.229,Cited alongside IS 14246 in 19 of 33 comparable tenders
IS 14246,IS 1235,33,19,19,0.576,36.727,Cited alongside IS 14246 in 19 of 33 comparable tenders
IS 14246,IS 2209,33,19,19,0.576,36.727,Cited alongside IS 14246 in 19 of 33 comparable tenders
IS 303,IS 1000,33,21,19,0.576,33.229,Cited alongside IS 303 in 19 of 33 comparable tenders
IS 303,IS 1235,33,19,19,0.576,36.727,Cited alongside IS 303 in 19 of 33 comparable tenders
IS 303,IS 2209,33,19,19,0.576,36.727,Cited alongside IS 303 in 19 of 33 comparable tenders
IS 303,IS 8112,33,33,19,0.576,21.146,Cited alongside IS 303 in 19 of 33 comparable tenders
IS 8112,IS 1235,33,19,19,0.576,36.727,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 13489,33,23,19,0.576,30.34,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 13983,33,22,19,0.576,31.719,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 2209,33,19,19,0.576,36.727,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 2923,33,21,19,0.576,33.229,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 303,33,33,19,0.576,21.146,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 373,33,21,19,0.576,33.229,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 8112,IS 9001,33,22,19,0.576,31.719,Cited alongside IS 8112 in 19 of 33 comparable tenders
IS 16106,IS 10322,28,41,16,0.571,16.892,Cited alongside IS 16106 in 16 of 28 comparable tenders
IS 456,IS 383,28,26,16,0.571,26.637,Cited alongside IS 456 in 16 of 28 comparable tenders
IS 2923,IS 1786,21,34,12,0.571,20.37,Cited alongside IS 2923 in 12 of 21 comparable tenders
IS 373,IS 1786,21,34,12,0.571,20.37,Cited alongside IS 373 in 12 of 21 comparable tenders
IS 16108,IS 16103,14,13,8,0.571,53.275,Cited alongside IS 16108 in 8 of 14 comparable tenders
IS 16108,IS 16104,14,12,8,0.571,57.714,Cited alongside IS 16108 in 8 of 14 comparable tenders
IS 16108,IS 16105,14,15,8,0.571,46.171,Cited alongside IS 16108 in 8 of 14 comparable tenders
IS 269,IS 3589,14,29,8,0.571,23.882,Cited alongside IS 269 in 8 of 14 comparable tenders
IS 269,IS 694,14,120,8,0.571,5.771,Cited alongside IS 269 in 8 of 14 comparable tenders
IS 269,IS 9103,14,19,8,0.571,36.451,Cited alongside IS 269 in 8 of 14 comparable tenders
IS 516,IS 694,14,120,8,0.571,5.771,Cited alongside IS 516 in 8 of 14 comparable tenders
IS 516,IS 8112,14,33,8,0.571,20.987,Cited alongside IS 516 in 8 of 14 comparable tenders
IS 516,IS 9103,14,19,8,0.571,36.451,Cited alongside IS 516 in 8 of 14 comparable tenders
IS 5578,IS 1255,14,18,8,0.571,38.476,Cited alongside IS 5578 in 8 of 14 comparable tenders
IS 5578,IS 2629,14,33,8,0.571,20.987,Cited alongside IS 5578 in 8 of 14 comparable tenders
IS 5578,IS 3156,14,18,8,0.571,38.476,Cited alongside IS 5578 in 8 of 14 comparable tenders
IS 5578,IS 5082,14,25,8,0.571,27.703,Cited alongside IS 5578 in 8 of 14 comparable tenders
IS 5578,IS 5831,14,51,8,0.571,13.58,Cited alongside IS 5578 in 8 of 14 comparable tenders
IS 5578,IS 732,14,20,8,0.571,34.629,Cited alongside IS 5578 in 8 of 14 comparable tenders
IS 8329,IS 3589,14,29,8,0.571,23.882,Cited alongside IS 8329 in 8 of 14 comparable tenders
IS 8329,IS 456,14,28,8,0.571,24.735,Cited alongside IS 8329 in 8 of 14 comparable tenders
IS 209,IS 6745,14,10,8,0.571,69.257,Cited alongside IS 209 in 8 of 14 comparable tenders
IS 5561,IS 13947,14,37,8,0.571,18.718,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 2121,14,9,8,0.571,76.952,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 3043,14,54,8,0.571,12.825,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 5082,14,25,8,0.571,27.703,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 1651,IS 13947,14,37,8,0.571,18.718,Cited alongside IS 1651 in 8 of 14 comparable tenders
IS 1651,IS 2026,14,26,8,0.571,26.637,Cited alongside IS 1651 in 8 of 14 comparable tenders
IS 1651,IS 2062,14,159,8,0.571,4.356,Cited alongside IS 1651 in 8 of 14 comparable tenders
IS 1651,IS 3043,14,54,8,0.571,12.825,Cited alongside IS 1651 in 8 of 14 comparable tenders
IS 209,IS 1554,14,48,8,0.571,14.429,Cited alongside IS 209 in 8 of 14 comparable tenders
IS 3639,IS 2147,14,22,8,0.571,31.481,Cited alongside IS 3639 in 8 of 14 comparable tenders
IS 5561,IS 3637,14,12,8,0.571,57.714,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 3961,14,22,8,0.571,31.481,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 3975,14,31,8,0.571,22.341,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 5621,14,8,8,0.571,86.571,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 5831,14,51,8,0.571,13.58,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 6005,14,13,8,0.571,53.275,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 7098,14,54,8,0.571,12.825,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 5561,IS 8130,14,56,8,0.571,12.367,Cited alongside IS 5561 in 8 of 14 comparable tenders
IS 209,IS 3975,14,31,8,0.571,22.341,Cited alongside IS 209 in 8 of 14 comparable tenders
IS 3639,IS 13947,14,37,8,0.571,18.718,Cited alongside IS 3639 in 8 of 14 comparable tenders
IS 3639,IS 3347,14,9,8,0.571,76.952,Cited alongside IS 3639 in 8 of 14 comparable tenders
IS 5831,IS 3975,51,31,29,0.569,22.231,Cited alongside IS 5831 in 29 of 51 comparable tenders
IS 9537,IS 8112,37,33,21,0.568,20.845,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 13947,IS 8623,37,30,21,0.568,22.93,Cited alongside IS 13947 in 21 of 37 comparable tenders
IS 9537,IS 13489,37,23,21,0.568,29.908,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 13983,37,22,21,0.568,31.268,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 14246,37,33,21,0.568,20.845,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 2923,37,21,21,0.568,32.757,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 373,37,21,21,0.568,32.757,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 428,37,23,21,0.568,29.908,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 7231,37,22,21,0.568,31.268,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 9537,IS 9001,37,22,21,0.568,31.268,Cited alongside IS 9537 in 21 of 37 comparable tenders
IS 8623,IS 2062,30,159,17,0.567,4.319,Cited alongside IS 8623 in 17 of 30 comparable tenders
IS 14443,IS 1786,23,34,13,0.565,20.148,Cited alongside IS 14443 in 13 of 23 comparable tenders
IS 428,IS 1786,23,34,13,0.565,20.148,Cited alongside IS 428 in 13 of 23 comparable tenders
IS 428,IS 4923,23,33,13,0.565,20.759,Cited alongside IS 428 in 13 of 23 comparable tenders
IS 13592,IS 1231,39,33,22,0.564,20.718,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 13592,IS 3564,39,24,22,0.564,28.487,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 13592,IS 428,39,23,22,0.564,29.726,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 13592,IS 7231,39,22,22,0.564,31.077,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 13592,IS 13983,39,22,22,0.564,31.077,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 13592,IS 303,39,33,22,0.564,20.718,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 13592,IS 14246,39,33,22,0.564,20.718,Cited alongside IS 13592 in 22 of 39 comparable tenders
IS 1293,IS 3854,16,13,9,0.562,52.442,Cited alongside IS 1293 in 9 of 16 comparable tenders
IS 1293,IS 732,16,20,9,0.562,34.087,Cited alongside IS 1293 in 9 of 16 comparable tenders
IS 1293,IS 9537,16,37,9,0.562,18.426,Cited alongside IS 1293 in 9 of 16 comparable tenders
IS 2074,IS 2932,16,27,9,0.562,25.25,Cited alongside IS 2074 in 9 of 16 comparable tenders
IS 3231,IS 1554,16,48,9,0.562,14.203,Cited alongside IS 3231 in 9 of 16 comparable tenders
IS 3231,IS 2551,16,13,9,0.562,52.442,Cited alongside IS 3231 in 9 of 16 comparable tenders
IS 3231,IS 325,16,37,9,0.562,18.426,Cited alongside IS 3231 in 9 of 16 comparable tenders
IS 3231,IS 5578,16,14,9,0.562,48.696,Cited alongside IS 3231 in 9 of 16 comparable tenders
IS 226,IS 2062,16,159,9,0.562,4.288,Cited alongside IS 226 in 9 of 16 comparable tenders
IS 2309,IS 2062,16,159,9,0.562,4.288,Cited alongside IS 2309 in 9 of 16 comparable tenders
IS 2309,IS 7098,16,54,9,0.562,12.625,Cited alongside IS 2309 in 9 of 16 comparable tenders
IS 2309,IS 8623,16,30,9,0.562,22.725,Cited alongside IS 2309 in 9 of 16 comparable tenders
IS 617,IS 2026,16,26,9,0.562,26.221,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 617,IS 2099,16,20,9,0.562,34.087,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 617,IS 2629,16,33,9,0.562,20.659,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 617,IS 3043,16,54,9,0.562,12.625,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 617,IS 5082,16,25,9,0.562,27.27,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 617,IS 694,16,120,9,0.562,5.681,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 617,IS 5561,16,14,9,0.562,48.696,Cited alongside IS 617 in 9 of 16 comparable tenders
IS 1293,IS 3837,16,10,9,0.562,68.175,Cited alongside IS 1293 in 9 of 16 comparable tenders
IS 1293,IS 8623,16,30,9,0.562,22.725,Cited alongside IS 1293 in 9 of 16 comparable tenders
IS 3231,IS 3961,16,22,9,0.562,30.989,Cited alongside IS 3231 in 9 of 16 comparable tenders
IS 3231,IS 3975,16,31,9,0.562,21.992,Cited alongside IS 3231 in 9 of 16 comparable tenders
IS 6533 (Pt (i),IS 1786,16,34,9,0.562,20.051,Cited alongside IS 6533 (Pt (i) in 9 of 16 comparable tenders
IS 5082,IS 1554,25,48,14,0.56,14.14,Cited alongside IS 5082 in 14 of 25 comparable tenders
IS 5082,IS 2026,25,26,14,0.56,26.105,Cited alongside IS 5082 in 14 of 25 comparable tenders
IS 5082,IS 2629,25,33,14,0.56,20.567,Cited alongside IS 5082 in 14 of 25 comparable tenders
IS 5082,IS 694,25,120,14,0.56,5.656,Cited alongside IS 5082 in 14 of 25 comparable tenders
IS 1786,IS 13592,34,39,19,0.559,17.367,Cited alongside IS 1786 in 19 of 34 comparable tenders
IS 10418,IS 10810,27,24,15,0.556,28.056,Cited alongside IS 10418 in 15 of 27 comparable tenders
IS 800,IS 694,27,120,15,0.556,5.611,Cited alongside IS 800 in 15 of 27 comparable tenders
IS 8034,IS 1786,27,34,15,0.556,19.804,Cited alongside IS 8034 in 15 of 27 comparable tenders
IS 335,IS 2062,27,159,15,0.556,4.235,Cited alongside IS 335 in 15 of 27 comparable tenders
IS 335,IS 2099,27,20,15,0.556,33.667,Cited alongside IS 335 in 15 of 27 comparable tenders
IS 1255,IS 10418,18,27,10,0.556,24.938,Cited alongside IS 1255 in 10 of 18 comparable tenders
IS 1255,IS 3975,18,31,10,0.556,21.72,Cited alongside IS 1255 in 10 of 18 comparable tenders
IS 1161,IS 694,18,120,10,0.556,5.611,Cited alongside IS 1161 in 10 of 18 comparable tenders
IS 1255,IS 13947,18,37,10,0.556,18.198,Cited alongside IS 1255 in 10 of 18 comparable tenders
IS 1255,IS 5082,18,25,10,0.556,26.933,Cited alongside IS 1255 in 10 of 18 comparable tenders
IS 1255,IS 694,18,120,10,0.556,5.611,Cited alongside IS 1255 in 10 of 18 comparable tenders
IS 3156,IS 2629,18,33,10,0.556,20.404,Cited alongside IS 3156 in 10 of 18 comparable tenders
IS 3156,IS 5831,18,51,10,0.556,13.203,Cited alongside IS 3156 in 10 of 18 comparable tenders
IS 3156,IS 8130,18,56,10,0.556,12.024,Cited alongside IS 3156 in 10 of 18 comparable tenders
IS 15683,IS 694,18,120,10,0.556,5.611,Cited alongside IS 15683 in 10 of 18 comparable tenders
IS 733,IS 1285,18,13,10,0.556,51.795,Cited alongside IS 733 in 10 of 18 comparable tenders
IS 4736,IS 3043,18,54,10,0.556,12.469,Cited alongside IS 4736 in 10 of 18 comparable tenders
IS 1893,IS 1554,18,48,10,0.556,14.028,Cited alongside IS 1893 in 10 of 18 comparable tenders
IS 1893,IS 3043,18,54,10,0.556,12.469,Cited alongside IS 1893 in 10 of 18 comparable tenders
IS 1893,IS 8623,18,30,10,0.556,22.444,Cited alongside IS 1893 in 10 of 18 comparable tenders
IS 10221,IS 1489,9,15,5,0.556,44.889,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 1536,9,10,5,0.556,67.333,Cited alongside IS 10221 in 5 of 9 comparable tenders
