Tender ID,GeM Bid Id,Product Family,IS Numbers Cited,Count,Outdated Citations,Any Outdated,Unmatched Citations,Usability,OCR Pages,OCR Characters,OCR Dropped
GEM/2024/B/5722588,7266792.0,Unclassified,,0,,Not checked,,Read by OCR,1,2518,
GEM/2024/B/5723484,7267776.0,Unclassified,,0,,Not checked,,Not extractable,1,185,IS 60079
GEM/2024/B/5723586,7267882.0,Unclassified,,0,,Not checked,,Read by OCR,2,819,
GEM/2024/B/5725362,7269871.0,Unclassified,,0,,Not checked,,Not extractable,1,144,
GEM/2024/B/5723211,7267479.0,Unclassified,,0,,Not checked,,Read by OCR,5,9339,
GEM/2024/B/5713925,7257029.0,PGD — Production And General Engineering Department,IS 2102 (MED),1,,No,,Read by OCR,20,48417,
GEM/2024/B/5730093,7275158.0,Unclassified,,0,,Not checked,,Read by OCR,1,434,
GEM/2024/B/5728512,7273441.0,Unclassified,,0,,Not checked,,Read by OCR,2,2010,
GEM/2024/B/5732171,7277485.0,Unclassified,,0,,Not checked,,Read by OCR,1,518,
GEM/2024/B/5719727,7263581.0,Unclassified,,0,,Not checked,,Read by OCR,12,21801,
GEM/2024/B/5732887,7278271.0,Unclassified,,0,,Not checked,,Read by OCR,2,1575,
GEM/2024/B/5733121,7278527.0,Unclassified,,0,,Not checked,,Read by OCR,1,435,
GEM/2024/B/5733316,7278738.0,Unclassified,,0,,Not checked,,Not extractable,1,168,
GEM/2024/B/5733875,7279375.0,CED — Civil Engineering Department,IS 2190,1,,No,,Read by OCR,1,3135,
GEM/2024/B/5737498,7283444.0,Unclassified,,0,,Not checked,,Read by OCR,2,1631,
GEM/2024/B/5731639,7276884.0,PGD — Production And General Engineering Department,IS 2102; IS 5517; IS 2102 (MEDIUM CLASS),3,,No,,Read by OCR,10,9674,
GEM/2024/B/5725955,7270569.0,Unclassified,,0,,Not checked,,Read by OCR,12,18299,
GEM/2024/B/5732218,7277537.0,Unclassified,,0,,Not checked,,Read by OCR,12,25961,
GEM/2024/B/5739222,7285375.0,Unclassified,,0,,Not checked,,Read by OCR,2,3699,
GEM/2024/B/5743133,7289936.0,Unclassified,,0,,Not checked,,Read by OCR,1,848,
GEM/2024/B/5740118,7286423.0,Unclassified,,0,,Not checked,,Read by OCR,2,2339,
GEM/2024/B/5744907,7291954.0,Unclassified,,0,,Not checked,,Read by OCR,1,520,
GEM/2024/B/5746013,7293235.0,Unclassified,,0,,Not checked,,Not extractable,1,38,
GEM/2024/B/5745492,7292616.0,Unclassified,,0,,Not checked,,Read by OCR,1,1163,
GEM/2024/B/5741785,7288410.0,Unclassified,,0,,Not checked,,Read by OCR,2,2277,
GEM/2024/B/5739160,7285306.0,Unclassified,,0,,Not checked,,Read by OCR,4,6663,
GEM/2024/B/5707305,7249442.0,Unclassified,,0,,Not checked,,Read by OCR,36,71555,
GEM/2024/B/5752253,7300253.0,Unclassified,,0,,Not checked,,Read by OCR,4,1459,
GEM/2024/B/5749179,7296812.0,Unclassified,,0,,Not checked,,Read by OCR,3,10925,
GEM/2024/B/5754002,7302242.0,Unclassified,,0,,Not checked,,Read by OCR,3,1814,
GEM/2024/B/5754851,7303184.0,Unclassified,,0,,Not checked,,Read by OCR,1,570,
GEM/2024/B/5757972,7306858.0,Unclassified,,0,,Not checked,,Read by OCR,1,1623,
GEM/2024/B/5751199,7299056.0,Unclassified,,0,,Not checked,,Read by OCR,7,8070,
GEM/2024/B/5758241,7307150.0,Unclassified,,0,,Not checked,,Not extractable,1,101,
GEM/2024/B/5758699,7307652.0,Unclassified,,0,,Not checked,,Read by OCR,1,439,
GEM/2024/B/5754363,7302647.0,Unclassified,,0,,Not checked,,Read by OCR,4,6072,
GEM/2024/B/5760004,7309116.0,Unclassified,,0,,Not checked,,Read by OCR,2,1106,
GEM/2024/B/5748025,7295550.0,Unclassified,,0,,Not checked,,Read by OCR,12,18081,
GEM/2024/B/5762487,7311929.0,Unclassified,,0,,Not checked,,Read by OCR,2,2808,
GEM/2024/B/5752792,7300879.0,Unclassified,,0,,Not checked,,Read by OCR,9,14735,
GEM/2024/B/5764019,7313655.0,Unclassified,,0,,Not checked,,Read by OCR,1,1959,
GEM/2024/B/5759678,7308752.0,Unclassified,,0,,Not checked,,Read by OCR,6,11431,
GEM/2024/B/5762264,7311672.0,Unclassified,,0,,Not checked,,Read by OCR,6,12395,
GEM/2024/B/5764472,7314162.0,Unclassified,,0,,Not checked,,Read by OCR,2,2797,
GEM/2024/B/5764598,7314295.0,Unclassified,,0,,Not checked,,Read by OCR,2,6323,
GEM/2025/B/5771062,7321346.0,Unclassified,,0,,Not checked,,Read by OCR,1,3829,
GEM/2024/B/5768646,7318800.0,ETD — Electrotechnical Department,IS 2448; IS 2584,2,IS 2448 (Withdrawn),Yes,,Read by OCR,6,5528,
GEM/2024/B/5764136,7313784.0,Unclassified,,0,,Not checked,,Read by OCR,12,6699,
GEM/2025/B/5773140,7323692.0,Unclassified,,0,,Not checked,,Read by OCR,1,1310,
GEM/2025/B/5772109,7322513.0,MTD — Metallurgical Engineering Department,IS 2507,1,,No,,Read by OCR,3,5216,
GEM/2025/B/5773251,7323818.0,Unclassified,,0,,Not checked,,Read by OCR,1,1056,
GEM/2025/B/5773239,7323804.0,Unclassified,,0,,Not checked,,Read by OCR,4,4510,
GEM/2025/B/5774046,7324729.0,Unclassified,,0,,Not checked,,Read by OCR,3,3670,
GEM/2025/B/5774885,7325690.0,Unclassified,,0,,Not checked,,Read by OCR,2,3235,
GEM/2025/B/5776227,7327225.0,Unclassified,,0,,Not checked,,Read by OCR,2,2799,
GEM/2025/B/5776486,7327504.0,ETD — Electrotechnical Department,IS 15549,1,,No,,Read by OCR,1,1744,
GEM/2025/B/5776828,7327870.0,Unclassified,,0,,Not checked,,Read by OCR,1,837,
GEM/2025/B/5771273,7321577.0,Unclassified,,0,,Not checked,,Read by OCR,16,49652,
GEM/2025/B/5778027,7329284.0,Unclassified,,0,,Not checked,,Read by OCR,1,862,
GEM/2025/B/5778791,7330170.0,Unclassified,,0,,Not checked,,Read by OCR,1,467,
GEM/2025/B/5778834,7330222.0,Unclassified,,0,,Not checked,,Not extractable,1,101,
GEM/2024/B/5762648,7312124.0,MHD — Medical Equipment And Hospital Planning Department,IS 3741; IS 3739,2,,No,,Read by OCR,24,43887,
GEM/2025/B/5779908,7331427.0,Unclassified,,0,,Not checked,,Read by OCR,2,4048,
GEM/2025/B/5780260,7331839.0,Unclassified,,0,,Not checked,,Not extractable,1,130,
GEM/2025/B/5781353,7333118.0,Unclassified,,0,,Not checked,,Read by OCR,2,1607,
GEM/2025/B/5776955,7328013.0,Unclassified,,0,,Not checked,,Read by OCR,12,36652,
GEM/2024/B/5762526,7311974.0,MTD — Metallurgical Engineering Department,IS 1501; IS 1572; IS 2102; IS 2771; IS 3748; IS 4185; IS 8460; IS 3749; IS 4905; IS 1868,10,IS 2771 (Superseded); IS 3749 (Withdrawn),Yes,,Read by OCR,16,15877,
GEM/2025/B/5783286,7335400.0,Unclassified,,0,,Not checked,,Read by OCR,1,453,
GEM/2025/B/5779517,7330984.0,PGD — Production And General Engineering Department,IS 2102,1,,No,,Read by OCR,12,16672,
GEM/2025/B/5785297,7337680.0,Unclassified,,0,,Not checked,,Not extractable,2,185,
GEM/2025/B/5787803,7340571.0,Unclassified,,0,,Not checked,,Read by OCR,1,445,
GEM/2025/B/5788524,7341528.0,Unclassified,,0,,Not checked,,Read by OCR,1,1602,
GEM/2025/B/5788712,7341732.0,Unclassified,,0,,Not checked,,Not extractable,3,164,
GEM/2025/B/5782767,7334821.0,LITD — Electronics And Information Technology Department,IS 13252 (Part 1),1,,No,,Read by OCR,12,26501,
GEM/2025/B/5788325,7341288.0,Unclassified,,0,,Not checked,,Read by OCR,11,19496,
GEM/2025/B/5782394,7334406.0,MTD — Metallurgical Engineering Department,IS 226; IS 2062,2,IS 226 (Withdrawn),Yes,,Read by OCR,8,16239,
GEM/2025/B/5791533,7344865.0,Unclassified,,0,,Not checked,,Read by OCR,1,278,
GEM/2025/B/5789967,7343116.0,Unclassified,,0,,Not checked,,Read by OCR,3,3362,
GEM/2025/B/5794789,7348614.0,Unclassified,,0,,Not checked,,Read by OCR,2,5009,
GEM/2025/B/5793184,7346766.0,"PCD — Petroleum, Coal And Related Products Department",IS 11489; IS 1448; IS 1447,3,,No,,Read by OCR,4,5386,
GEM/2025/B/5795081,7348934.0,Unclassified,,0,,Not checked,,Read by OCR,1,1379,
GEM/2025/B/5795014,7348862.0,Unclassified,,0,,Not checked,,Read by OCR,1,1481,
GEM/2025/B/5796535,7350563.0,Unclassified,,0,,Not checked,,Read by OCR,1,204,
GEM/2025/B/5790700,7343942.0,Unclassified,,0,,Not checked,,Read by OCR,6,10997,
GEM/2025/B/5796757,7350788.0,Unclassified,,0,,Not checked,,Not extractable,1,166,
GEM/2025/B/5797278,7351371.0,Unclassified,,0,,Not checked,,Not extractable,1,51,
GEM/2025/B/5797311,7351408.0,Unclassified,,0,,Not checked,,Read by OCR,1,941,
GEM/2025/B/5797550,7351659.0,Unclassified,,0,,Not checked,,Read by OCR,2,605,
GEM/2025/B/5797889,7352033.0,Unclassified,,0,,Not checked,,Read by OCR,1,706,
GEM/2025/B/5796709,7350737.0,Unclassified,,0,,Not checked,,Read by OCR,9,2832,
GEM/2025/B/5788934,7341975.0,Unclassified,,0,,Not checked,,Read by OCR,20,32439,
GEM/2025/B/5798471,7352685.0,Unclassified,,0,,Not checked,,Read by OCR,6,12945,
GEM/2025/B/5800776,7355230.0,Unclassified,,0,,Not checked,,Read by OCR,1,1363,
GEM/2025/B/5801170,7355674.0,Unclassified,,0,,Not checked,,Read by OCR,1,2495,
GEM/2025/B/5800866,7355330.0,Unclassified,,0,,Not checked,,Read by OCR,2,5183,
GEM/2025/B/5802845,7357528.0,Unclassified,,0,,Not checked,,Read by OCR,2,1267,
GEM/2025/B/5802577,7357249.0,Unclassified,,0,,Not checked,,Not extractable,8,13,
GEM/2025/B/5799538,7353855.0,TXD — Textile Department,IS 16186; IS 2813,2,,No,,Read by OCR,14,19686,
GEM/2025/B/5807821,7362995.0,Unclassified,,0,,Not checked,,Read by OCR,2,3341,
GEM/2025/B/5807699,7362856.0,Unclassified,,0,,Not checked,,Read by OCR,4,3770,
GEM/2025/B/5808876,7364190.0,Unclassified,,0,,Not checked,,Read by OCR,2,588,
GEM/2025/B/5808969,7364305.0,Unclassified,,0,,Not checked,,Read by OCR,2,3960,
GEM/2025/B/5811199,7366796.0,Unclassified,,0,,Not checked,,Read by OCR,1,2201,
GEM/2025/B/5811798,7367497.0,Unclassified,,0,,Not checked,,Not extractable,1,86,
GEM/2025/B/5813413,7369353.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2025/B/5812582,7368332.0,Unclassified,,0,,Not checked,,Read by OCR,4,4459,
GEM/2025/B/5815428,7371637.0,Unclassified,,0,,Not checked,,Read by OCR,1,695,
GEM/2025/B/5805277,7360204.0,Unclassified,,0,,Not checked,,Read by OCR,14,20048,
GEM/2025/B/5817118,7373546.0,Unclassified,,0,,Not checked,,Read by OCR,1,503,
GEM/2025/B/5800624,7355060.0,MSD — Management System Department,IS 2500 (Part-I),1,,No,,Read by OCR,24,37805,
GEM/2025/B/5813524,7369485.0,MSD — Management System Department,IS 2500 (Part-I),1,,No,,Read by OCR,12,16686,
GEM/2025/B/5819747,7376456.0,Unclassified,,0,,Not checked,,Read by OCR,1,375,
GEM/2025/B/5820293,7377049.0,Unclassified,,0,,Not checked,,Not extractable,1,49,
GEM/2025/B/5816802,7373189.0,Unclassified,,0,,Not checked,,Read by OCR,15,28591,
GEM/2025/B/5820709,7377503.0,Unclassified,,0,,Not checked,,Read by OCR,1,252,IS 60947
GEM/2025/B/5825093,7382404.0,Unclassified,,0,,Not checked,,Read by OCR,4,332,
GEM/2025/B/5825829,7383236.0,Unclassified,,0,,Not checked,,Read by OCR,1,1285,
GEM/2025/B/5826652,7384154.0,Unclassified,,0,,Not checked,,Read by OCR,1,1240,
GEM/2025/B/5817491,7373973.0,FAD — Food And Agriculture Department,IS 7464; IS 253; IS 7224; IS 1166; IS 1165; IS 873; IS 874; IS 1483,8,IS 7464 (Withdrawn); IS 1166 (Superseded); IS 1165 (Superseded); IS 873 (Withdrawn); IS 874 (Withdrawn); IS 1483 (Withdrawn),Yes,,Read by OCR,24,42729,IS 1320
GEM/2025/B/5826708,7384214.0,PGD — Production And General Engineering Department,IS 2102; IS 4218,2,,No,,Read by OCR,12,12698,
GEM/2025/B/5776375,7327382.0,Unclassified,,0,,Not checked,,Read by OCR,84,284794,
GEM/2025/B/5828500,7386209.0,Unclassified,,0,,Not checked,,Read by OCR,2,1048,
GEM/2025/B/5829951,7387772.0,Unclassified,,0,,Not checked,,Read by OCR,1,228,
GEM/2025/B/5832972,7391150.0,Unclassified,,0,,Not checked,,Read by OCR,1,449,
GEM/2025/B/5819111,7375777.0,Unclassified,,0,,Not checked,,Read by OCR,40,93021,
GEM/2025/B/5821114,7377986.0,Unclassified,,0,,Not checked,,Read by OCR,36,73451,
GEM/2025/B/5827534,7385153.0,Unclassified,,0,,Not checked,,Read by OCR,22,45405,
GEM/2025/B/5836474,7395018.0,Unclassified,,0,,Not checked,,Not extractable,1,164,
GEM/2025/B/5836516,7395062.0,Unclassified,,0,,Not checked,,Read by OCR,1,1083,
GEM/2025/B/5837623,7396333.0,Unclassified,,0,,Not checked,,Read by OCR,1,909,
GEM/2025/B/5836310,7394836.0,Unclassified,,0,,Not checked,,Read by OCR,2,1723,
GEM/2025/B/5838352,7397152.0,Unclassified,,0,,Not checked,,Read by OCR,1,1301,
GEM/2025/B/5840546,7399654.0,Unclassified,,0,,Not checked,,Not extractable,2,156,
GEM/2025/B/5827795,7385443.0,Unclassified,,0,,Not checked,,Read by OCR,12,17945,
GEM/2025/B/5846528,7406435.0,Unclassified,,0,,Not checked,,Not extractable,1,117,
GEM/2025/B/5845971,7405824.0,Unclassified,,0,,Not checked,,Read by OCR,3,5011,
GEM/2025/B/5846615,7406543.0,Unclassified,,0,,Not checked,,Read by OCR,1,2082,
GEM/2025/B/5843608,7403210.0,Unclassified,,0,,Not checked,,Read by OCR,9,18562,
GEM/2025/B/5839968,7398957.0,Unclassified,,0,,Not checked,,Read by OCR,9,12696,
GEM/2025/B/5833833,7392074.0,CHD — Chemical Department,IS 138; IS 301; IS 460 (Part 1); IS 5088,4,IS 138 (Withdrawn),Yes,,Read by OCR,12,12697,
GEM/2025/B/5849651,7409824.0,Unclassified,,0,,Not checked,,Read by OCR,3,1360,
GEM/2025/B/5848656,7408776.0,Unclassified,,0,,Not checked,,Read by OCR,4,3324,
GEM/2025/B/5850358,7410606.0,Unclassified,,0,,Not checked,,Read by OCR,1,470,
GEM/2025/B/5850938,7411240.0,Unclassified,,0,,Not checked,,Read by OCR,4,5155,
GEM/2025/B/5850823,7411110.0,Unclassified,,0,,Not checked,,Read by OCR,5,6516,
GEM/2025/B/5847725,7407772.0,Unclassified,,0,,Not checked,,Read by OCR,16,25275,
GEM/2025/B/5852679,7413182.0,Unclassified,,0,,Not checked,,Read by OCR,1,1948,
GEM/2025/B/5848995,7409137.0,Unclassified,,0,,Not checked,,Read by OCR,4,7830,
GEM/2025/B/5851192,7411519.0,Unclassified,,0,,Not checked,,Read by OCR,2,2393,
GEM/2025/B/5854139,7414804.0,Unclassified,,0,,Not checked,,Read by OCR,1,225,
GEM/2025/B/5854356,7415033.0,Unclassified,,0,,Not checked,,Not extractable,1,113,
GEM/2025/B/5848196,7408281.0,Unclassified,,0,,Not checked,,Read by OCR,16,19570,
GEM/2025/B/5856510,7417479.0,Unclassified,,0,,Not checked,,Not extractable,0,0,
GEM/2025/B/5855422,7416225.0,Unclassified,,0,,Not checked,,Read by OCR,1,1284,
GEM/2025/B/5856868,7417886.0,Unclassified,,0,,Not checked,,Not extractable,1,155,
GEM/2025/B/5854568,7415272.0,Unclassified,,0,,Not checked,,Read by OCR,2,2396,
GEM/2025/B/5854888,7415624.0,Unclassified,,0,,Not checked,,Read by OCR,4,3016,
GEM/2025/B/5856578,7417556.0,Unclassified,,0,,Not checked,,Read by OCR,3,2946,
GEM/2025/B/5857251,7418319.0,Unclassified,,0,,Not checked,,Read by OCR,2,3127,
GEM/2025/B/5859010,7420246.0,Unclassified,,0,,Not checked,,Read by OCR,2,302,
GEM/2025/B/5856171,7417085.0,Unclassified,,0,,Not checked,,Read by OCR,6,4813,
GEM/2025/B/5857495,7418586.0,Unclassified,,0,,Not checked,,Read by OCR,2,2305,
GEM/2025/B/5863509,7425210.0,Unclassified,,0,,Not checked,,Read by OCR,3,4704,
GEM/2025/B/5861305,7422743.0,"PCD — Petroleum, Coal And Related Products Department",IS 13360 (Pt-5/Sec-1),1,,No,,Read by OCR,6,6509,
GEM/2025/B/5865743,7427718.0,Unclassified,,0,,Not checked,,Read by OCR,3,7866,
GEM/2025/B/5856962,7417991.0,PGD — Production And General Engineering Department,IS 2102; IS 2500 (Part-I),2,,No,,Read by OCR,12,14394,
GEM/2025/B/5866952,7429054.0,MTD — Metallurgical Engineering Department,IS 5517,1,,No,,Read by OCR,2,1877,
GEM/2025/B/5864903,7426784.0,Unclassified,,0,,Not checked,,Read by OCR,9,13607,
GEM/2025/B/5867289,7429442.0,Unclassified,,0,,Not checked,,Read by OCR,1,1511,
GEM/2025/B/5868569,7430913.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2025/B/5869144,7431538.0,Unclassified,,0,,Not checked,,Read by OCR,2,323,
GEM/2025/B/5869279,7431694.0,Unclassified,,0,,Not checked,,Not extractable,1,72,
GEM/2025/B/5869455,7431890.0,Unclassified,,0,,Not checked,,Read by OCR,1,393,
GEM/2025/B/5866410,7428449.0,Unclassified,,0,,Not checked,,Read by OCR,6,8783,
GEM/2025/B/5870486,7433022.0,Unclassified,,0,,Not checked,,Not extractable,1,84,
GEM/2025/B/5872375,7435316.0,Unclassified,,0,,Not checked,,Read by OCR,1,233,
GEM/2025/B/5858337,7419518.0,Unclassified,,0,,Not checked,,Read by OCR,24,4131,
GEM/2025/B/5873328,7436417.0,Unclassified,,0,,Not checked,,Read by OCR,4,1151,
GEM/2025/B/5874039,7437202.0,Unclassified,,0,,Not checked,,Read by OCR,1,937,
GEM/2025/B/5875966,7439394.0,Unclassified,,0,,Not checked,,Read by OCR,1,2704,
GEM/2025/B/5867192,7429336.0,Unclassified,,0,,Not checked,,Read by OCR,12,19414,
GEM/2025/B/5876551,7440055.0,Unclassified,,0,,Not checked,,Read by OCR,1,609,
GEM/2025/B/5876007,7439442.0,Unclassified,,0,,Not checked,,Read by OCR,4,2133,
GEM/2025/B/5876975,7440513.0,Unclassified,,0,,Not checked,,Read by OCR,1,2012,
GEM/2025/B/5876768,7440293.0,Unclassified,,0,,Not checked,,Read by OCR,2,4889,
GEM/2025/B/5878129,7441807.0,Unclassified,,0,,Not checked,,Read by OCR,4,4190,
GEM/2025/B/5875741,7439129.0,FAD — Food And Agriculture Department,IS 2785; IS 2034,2,IS 2785 (Withdrawn); IS 2034 (Withdrawn),Yes,,Read by OCR,12,21017,
GEM/2025/B/5878225,7441918.0,Unclassified,,0,,Not checked,,Read by OCR,1,1764,
GEM/2025/B/5880554,7444395.0,Unclassified,,0,,Not checked,,Read by OCR,1,308,
GEM/2025/B/5877708,7441323.0,Unclassified,,0,,Not checked,,Read by OCR,6,12469,
GEM/2025/B/5881368,7445311.0,Unclassified,,0,,Not checked,,Read by OCR,1,888,
GEM/2025/B/5882457,7446526.0,Unclassified,,0,,Not checked,,Read by OCR,1,335,
GEM/2025/B/5878298,7442001.0,Unclassified,,0,,Not checked,,Read by OCR,3,4628,
GEM/2025/B/5885116,7449468.0,Unclassified,,0,,Not checked,,Read by OCR,1,1334,
GEM/2025/B/5885418,7449801.0,CED — Civil Engineering Department,IS 2190,1,,No,,Read by OCR,1,3135,
GEM/2025/B/5886467,7450961.0,Unclassified,,0,,Not checked,,Read by OCR,2,541,
GEM/2025/B/5883920,7448162.0,Unclassified,,0,,Not checked,,Read by OCR,15,30681,
GEM/2025/B/5886667,7451187.0,PGD — Production And General Engineering Department,IS 1363; IS 206,2,IS 206 (Superseded),Yes,,Read by OCR,9,8597,
GEM/2025/B/5886762,7451292.0,Unclassified,,0,,Not checked,,Read by OCR,1,1238,
GEM/2025/B/5887181,7451764.0,Unclassified,,0,,Not checked,,Read by OCR,5,8338,
GEM/2025/B/5887502,7452127.0,Unclassified,,0,,Not checked,,Read by OCR,1,504,
GEM/2025/B/5887524,7452149.0,Unclassified,,0,,Not checked,,Not extractable,1,114,
GEM/2025/B/5887891,7452555.0,Unclassified,,0,,Not checked,,Not extractable,1,184,
GEM/2025/B/5889705,7454571.0,Unclassified,,0,,Not checked,,Not extractable,1,145,
GEM/2025/B/5864521,7426368.0,Unclassified,,0,,Not checked,,Read by OCR,48,110587,
GEM/2025/B/5889850,7454731.0,Unclassified,,0,,Not checked,,Read by OCR,1,790,
GEM/2025/B/5891983,7457154.0,Unclassified,,0,,Not checked,,Not extractable,1,129,
GEM/2025/B/5889731,7454603.0,ETD — Electrotechnical Department,IS 13369,1,,No,,Read by OCR,3,1394,
GEM/2025/B/5892750,7458006.0,Unclassified,,0,,Not checked,,Read by OCR,1,969,
GEM/2025/B/5892997,7458285.0,Unclassified,,0,,Not checked,,Read by OCR,1,1039,
GEM/2025/B/5893906,7459292.0,Unclassified,,0,,Not checked,,Read by OCR,1,645,
GEM/2025/B/5881771,7445764.0,Unclassified,,0,,Not checked,,Read by OCR,29,55086,
GEM/2025/B/5894636,7460098.0,Unclassified,,0,,Not checked,,Read by OCR,1,1237,
GEM/2025/B/5895032,7460531.0,Unclassified,,0,,Not checked,,Read by OCR,4,6721,IS 60947
GEM/2025/B/5886769,7451299.0,Unclassified,,0,,Not checked,,Read by OCR,24,61362,
GEM/2025/B/5895470,7461025.0,Unclassified,,0,,Not checked,,Read by OCR,2,3497,
GEM/2025/B/5896754,7462493.0,Unclassified,,0,,Not checked,,Read by OCR,1,984,
GEM/2025/B/5893592,7458946.0,Unclassified,,0,,Not checked,,Read by OCR,12,34518,
GEM/2025/B/5896801,7462542.0,Unclassified,,0,,Not checked,,Read by OCR,1,878,
GEM/2025/B/5900712,7466908.0,Unclassified,,0,,Not checked,,Read by OCR,1,354,
GEM/2025/B/5900864,7467116.0,Unclassified,,0,,Not checked,,Read by OCR,1,637,
GEM/2025/B/5897606,7463451.0,Unclassified,,0,,Not checked,,Read by OCR,3,3620,
GEM/2025/B/5901138,7467472.0,MTD — Metallurgical Engineering Department,IS 2629,1,,No,,Read by OCR,2,276,
GEM/2025/B/5899335,7465346.0,CED — Civil Engineering Department,IS 8112; IS 811; IS 1786; IS 277; IS 14960; IS 706; IS 1659; IS 303; IS 2681; IS 204 (Par(-); IS 208; IS 6315; IS 1237; IS 4985; IS 13712,15,IS 8112 (Withdrawn); IS 706 (Withdrawn); IS 1659 (Superseded); IS 303 (Superseded),Yes,,Read by OCR,4,5301,
GEM/2025/B/5903292,7469991.0,Unclassified,,0,,Not checked,,Read by OCR,2,261,
GEM/2025/B/5894213,7459639.0,Unclassified,,0,,Not checked,,Read by OCR,14,48377,
GEM/2025/B/5905127,7472107.0,Unclassified,,0,,Not checked,,Read by OCR,3,3569,
GEM/2025/B/5902036,7468541.0,MTD — Metallurgical Engineering Department,IS 1239; IS 1219 (Part-I); IS 1239 (Part-I),3,,No,,Read by OCR,6,4884,
GEM/2025/B/5905650,7472703.0,Unclassified,,0,,Not checked,,Not extractable,1,106,
GEM/2025/B/5905427,7472454.0,Unclassified,,0,,Not checked,,Read by OCR,2,4588,
GEM/2025/B/5902605,7469213.0,Unclassified,,0,,Not checked,,Read by OCR,11,13762,
GEM/2025/B/5905679,7472732.0,Unclassified,,0,,Not checked,,Read by OCR,4,3955,
GEM/2025/B/5910977,7478559.0,Unclassified,,0,,Not checked,,Read by OCR,1,700,
GEM/2025/B/5914685,7482656.0,Unclassified,,0,,Not checked,,Read by OCR,2,2095,
GEM/2025/B/5908534,7475867.0,Unclassified,,0,,Not checked,,Read by OCR,6,5238,
GEM/2025/B/5915098,7483121.0,Unclassified,,0,,Not checked,,Read by OCR,1,597,
GEM/2025/B/5914942,7482954.0,Unclassified,,0,,Not checked,,Read by OCR,2,764,
GEM/2025/B/5915361,7483408.0,Unclassified,,0,,Not checked,,Not extractable,1,174,
GEM/2025/B/5915531,7483604.0,Unclassified,,0,,Not checked,,Read by OCR,1,296,
GEM/2025/B/5917305,7485584.0,Unclassified,,0,,Not checked,,Read by OCR,1,706,
GEM/2025/B/5917928,7486270.0,Unclassified,,0,,Not checked,,Read by OCR,1,778,
GEM/2025/B/5918275,7486659.0,Unclassified,,0,,Not checked,,Read by OCR,7,10542,
GEM/2025/B/5919292,7487768.0,Unclassified,,0,,Not checked,,Not extractable,1,66,
GEM/2025/B/5919550,7488046.0,Unclassified,,0,,Not checked,,Read by OCR,1,690,
GEM/2025/B/5906554,7473691.0,Unclassified,,0,,Not checked,,Read by OCR,10,15132,
GEM/2025/B/5921514,7490253.0,MTD — Metallurgical Engineering Department,IS 4432,1,,No,,Read by OCR,4,2148,
GEM/2025/B/5871544,7434358.0,PGD — Production And General Engineering Department,IS 1367; IS 1364,2,,No,,Read by OCR,73,88995,
GEM/2025/B/5924192,7493233.0,Unclassified,,0,,Not checked,,Read by OCR,3,824,
GEM/2025/B/5925741,7494972.0,Unclassified,,0,,Not checked,,Not extractable,1,133,
GEM/2025/B/5926293,7495604.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2025/B/5926089,7495352.0,Unclassified,,0,,Not checked,,Read by OCR,2,558,
GEM/2025/B/5927997,7497528.0,Unclassified,,0,,Not checked,,Not extractable,1,100,
GEM/2025/B/5926979,7496386.0,Unclassified,,0,,Not checked,,Read by OCR,1,1441,
GEM/2025/B/5923338,7492294.0,MTD — Metallurgical Engineering Department,IS 1570; IS 2102,2,IS 1570 (Withdrawn),Yes,,Read by OCR,2,6461,
GEM/2025/B/5928462,7498047.0,Unclassified,,0,,Not checked,,Read by OCR,1,1797,
GEM/2025/B/5928835,7498467.0,Unclassified,,0,,Not checked,,Not extractable,1,51,
GEM/2025/B/5929399,7499085.0,Unclassified,,0,,Not checked,,Not extractable,1,146,
GEM/2025/B/5930040,7499937.0,Unclassified,,0,,Not checked,,Not extractable,1,176,
GEM/2025/B/5928695,7498311.0,Unclassified,,0,,Not checked,,Read by OCR,4,615,
GEM/2025/B/5930402,7500392.0,Unclassified,,0,,Not checked,,Read by OCR,2,3032,
GEM/2025/B/5930974,7501079.0,Unclassified,,0,,Not checked,,Not extractable,3,128,
GEM/2025/B/5930100,7500023.0,Unclassified,,0,,Not checked,,Read by OCR,1,1174,
GEM/2025/B/5932340,7502679.0,Unclassified,,0,,Not checked,,Read by OCR,1,2637,
GEM/2025/B/5932622,7503010.0,Unclassified,,0,,Not checked,,Read by OCR,2,1843,
GEM/2025/B/5918117,7486482.0,MED — Mechanical Engineering Department,IS 8034,1,,No,,Read by OCR,24,48347,
GEM/2025/B/5928705,7498322.0,Unclassified,,0,,Not checked,,Read by OCR,12,36954,
GEM/2025/B/5939937,7511234.0,Unclassified,,0,,Not checked,,Read by OCR,1,375,
GEM/2025/B/5932842,7503262.0,Unclassified,,0,,Not checked,,Read by OCR,3,3266,
GEM/2025/B/5944211,7515940.0,Unclassified,,0,,Not checked,,Read by OCR,1,446,
GEM/2025/B/5932387,7502737.0,Unclassified,,0,,Not checked,,Read by OCR,10,24769,
GEM/2025/B/5940007,7511322.0,Unclassified,,0,,Not checked,,Read by OCR,1,1847,
GEM/2025/B/5908476,7475801.0,Unclassified,,0,,Not checked,,Read by OCR,32,108687,
